ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK
1000_AS.JPG,5.34519462341661,45.4404477762303,2.93978388478331,5.16201976929926,5.55591889429494,51.6478947345805,2.98747190810555,5.30882357764078,15
1000_T.JPG,2.16477049079455,10.4668147413221,0.790505616392467,1.88768607026287,2.14209394105396,10.4744201191823,0.788658344365263,1.87061288567371,24
1001_S.JPG,4.50458852203149,43.7079189224418,3.16654291368171,5.360732886607,4.83965235029296,61.2329454331208,3.12801820554736,5.74760297079496,13
1002_F.JPG,3.6583028981655,19.6611584295365,1.49063989992949,3.25046584004826,3.82281113211472,14.3189503251229,1.53257488478628,3.2217731499331,13
1003_D.JPG,4.22441915707263,22.7954120411241,2.6918453994206,4.93071725864243,4.76752733086378,27.2376359492924,2.94263440242416,5.58299488450963,13
1004_AU.JPG,4.14163454614467,88.9534438577586,2.61905058720482,5.38912024126451,5.41128416235818,167.28184014908,3.03115581602914,7.06944404740705,13
1005_AS.JPG,2.31695704125172,14.7152511961437,1.14864697103919,2.7543733152211,3.00395015612192,25.0391937888857,1.55601892053395,3.70525825034972,13
1005_T.JPG,5.1435482728438,70.6098081634271,4.28851834986417,6.15181649388008,5.08602692678509,70.5791073409156,4.30026930009387,6.17016962920744,15
1006_S.JPG,2.70355630739343,42.1616050885225,1.8830510621612,3.37486735259588,2.56028226932602,29.8251584314463,1.87636334074324,3.18517989061933,13
1007_F.JPG,3.90926213993694,80.0110292063889,2.84204093411123,4.4759424454933,3.82219655388729,69.695955814421,2.70376711040718,4.39375287415938,14
1008_D.JPG,5.90101153782457,72.8308659263889,4.39372099390372,7.43539742222188,5.89879395092085,72.2769443273354,4.31818362210596,7.33656964736815,14
1009_AU.JPG,2.94569625892469,57.6620803947978,1.36371396951969,3.5990291450442,3.78021521681974,99.3891361839614,1.44668662944236,4.66020021574341,13
100_AS.JPG,8.71063333302135,629.912570860264,7.03480525547627,12.9958416756932,8.50736269109508,557.612445146409,6.93847718346602,12.8294455278056,19
100_T.JPG,13.8828479902407,1520.32697634068,6.80772322853765,17.7009317965289,14.1821970667782,1566.88601386815,6.89795709475672,18.0576603996498,21
1010_S.JPG,47.9530061223994,11136.2348461808,36.4760109286334,58.7708597178926,47.9530061223994,11136.2348461808,36.4760109286334,58.7708597178926,25
1011_F.JPG,2.89627393870843,19.9745865121878,2.42827070253688,4.20365396975771,3.07717590906272,21.9654279737915,2.55088714536836,4.50407147009651,13
1012_D.JPG,6.31556137980361,40.0702164159472,2.83856156283026,5.71235054864831,7.85520694566695,74.087129298108,4.2609447486606,9.19618982086877,14
1013_AU.JPG,2.98011944615785,21.9870915314316,2.1997056096464,3.66656823746307,3.25291686636256,32.5372746592286,2.45389080313584,3.93959059301631,13
1014_AS.JPG,2.49160225250721,26.6410914808214,1.30314875207918,2.77710621334179,2.42003129925361,22.6226364195854,1.31382644946096,2.65332382202876,13
